show_id,date,venue,city,state,country,tour_name,setlist,rating,reviews,venue_id,permalink
1300725531,2002-04-20,"Campus Green, University of Vermont",Burlington,VT,USA,Page - Vida Blue Spring 2002 Tour,,,,946,https://phish.net/setlists/page-mcconnell-april-20-2002-campus-green-university-of-vermont-burlington-vt-usa.html
1330402953,2002-04-20,"Campus Green, University of Vermont",Burlington,VT,USA,Not Part of a Tour,,,,946,https://phish.net/setlists/guest-appearance-april-20-2002-campus-green-university-of-vermont-burlington-vt-usa.html
1300725576,2002-04-21,State Theatre Of Ithaca,Ithaca,NY,USA,Page - Vida Blue Spring 2002 Tour,,,,539,https://phish.net/setlists/page-mcconnell-april-21-2002-state-theatre-ithaca-ny-usa.html
1300725598,2002-04-23,9:30 Club,Washington,DC,USA,Page - Vida Blue Spring 2002 Tour,,,,787,https://phish.net/setlists/page-mcconnell-april-23-2002-930-club-washington-dc-usa.html
1300725667,2002-04-24,The NorVa,Norfolk,VA,USA,Page - Vida Blue Spring 2002 Tour,,,,947,https://phish.net/setlists/page-mcconnell-april-24-2002-the-norva-norfolk-va-usa.html
1300725710,2002-04-25,House of Blues,Myrtle Beach,SC,USA,Page - Vida Blue Spring 2002 Tour,,,,915,https://phish.net/setlists/page-mcconnell-april-25-2002-house-of-blues-myrtle-beach-sc-usa.html
1300725768,2002-04-26,Variety Playhouse,Atlanta,GA,USA,Page - Vida Blue Spring 2002 Tour,,,,105,https://phish.net/setlists/page-mcconnell-april-26-2002-variety-playhouse-atlanta-ga-usa.html
1300725787,2002-04-27,The Orpheum Theater,New Orleans,LA,USA,Page - Vida Blue Spring 2002 Tour,,,,948,https://phish.net/setlists/page-mcconnell-april-27-2002-the-orpheum-theater-new-orleans-la-usa.html
1318704392,2002-04-30,"The River Music Hall, 92.5 The River Studios",Haverhill,MA,USA,Not Part of a Tour,,,,977,https://phish.net/setlists/trey-anastasio-april-30-2002-the-river-music-hall-925-the-river-studios-haverhill-ma-usa.html
1318705237,2002-04-30,"Studio 7, 92.9 WBOS Studios",Boston,MA,USA,Not Part of a Tour,,,,978,https://phish.net/setlists/trey-anastasio-april-30-2002-studio-7-929-wbos-studios-boston-ma-usa.html
1298601591,2002-05-01,WXPN-FM Indre Studios,Philadelphia,PA,USA,Not Part of a Tour,,,,815,https://phish.net/setlists/trey-anastasio-may-01-2002-wxpn-fm-indre-studios-philadelphia-pa-usa.html
1298602055,2002-05-02,Ed Sullivan Theater,New York,NY,USA,Not Part of a Tour,,,,228,https://phish.net/setlists/trey-anastasio-may-02-2002-ed-sullivan-theater-new-york-ny-usa.html
1318708073,2002-05-02,WFUV 90.7-FM Studios,New York,NY,USA,Not Part of a Tour,,,,979,https://phish.net/setlists/trey-anastasio-may-02-2002-wfuv-907-fm-studios-new-york-ny-usa.html
1318708266,2002-05-14,WNCS-FM Studios,Montpellier,VT,USA,Not Part of a Tour,,,,980,https://phish.net/setlists/trey-anastasio-may-14-2002-wncs-fm-studios-montpellier-vt-usa.html
1298603031,2002-05-21,Paramount Theatre,Seattle,WA,USA,TAB - The Dectet Summer 2002 Tour,,,,370,https://phish.net/setlists/trey-anastasio-may-21-2002-paramount-theatre-seattle-wa-usa.html
1318708460,2002-05-21,Mountain Music Lounge,Seattle,WA,USA,Not Part of a Tour,,,,981,https://phish.net/setlists/trey-anastasio-may-21-2002-mountain-music-lounge-seattle-wa-usa.html
1298604309,2002-05-22,Salem Armory,Salem,OR,USA,TAB - The Dectet Summer 2002 Tour,,,,730,https://phish.net/setlists/trey-anastasio-may-22-2002-salem-armory-salem-or-usa.html
1318708658,2002-05-22,"Performance Lounge, KINK-FM 101.9 Studios",Portland,OR,USA,Not Part of a Tour,,,,982,https://phish.net/setlists/trey-anastasio-may-22-2002-performance-lounge-kink-fm-1019-studios-portland-or-usa.html
1298605238,2002-05-24,Bill Graham Civic Auditorium,San Francisco,CA,USA,TAB - The Dectet Summer 2002 Tour,,,,816,https://phish.net/setlists/trey-anastasio-may-24-2002-bill-graham-civic-auditorium-san-francisco-ca-usa.html
1318708889,2002-05-24,KFOG Studios,San Francisco,CA,USA,Not Part of a Tour,,,,983,https://phish.net/setlists/trey-anastasio-may-24-2002-kfog-studios-san-francisco-ca-usa.html
1328375582,2002-05-24,Club Metronome,Burlington,VT,USA,Not Part of a Tour,,,,1075,https://phish.net/setlists/guest-appearance-may-24-2002-club-metronome-burlington-vt-usa.html
1328729428,2002-05-24,Bill Graham Civic Auditorium,San Francisco,CA,USA,Not Part of a Tour,,,,816,https://phish.net/setlists/guest-appearance-may-24-2002-bill-graham-civic-auditorium-san-francisco-ca-usa.html
1298607113,2002-05-25,Calaveras County Fairgrounds,Angel's Camp,CA,USA,TAB - The Dectet Summer 2002 Tour,,,,817,https://phish.net/setlists/trey-anastasio-may-25-2002-calaveras-county-fairgrounds-angels-camp-ca-usa.html
1338521284,2002-05-25,Calaveras County Fairgrounds,Angel's Camp,CA,USA,Not Part of a Tour,,,,817,https://phish.net/setlists/guest-appearance-may-25-2002-calaveras-county-fairgrounds-angels-camp-ca-usa.html
1298608615,2002-05-26,Calaveras County Fairgrounds,Angel's Camp,CA,USA,TAB - The Dectet Summer 2002 Tour,,,,817,https://phish.net/setlists/trey-anastasio-may-26-2002-calaveras-county-fairgrounds-angels-camp-ca-usa.html
1298691105,2002-05-28,"Open Air Theatre, San Diego State University",San Diego,CA,USA,TAB - The Dectet Summer 2002 Tour,,,,818,https://phish.net/setlists/trey-anastasio-may-28-2002-open-air-theatre-san-diego-ca-usa.html
1298691643,2002-05-29,Greek Theatre,Los Angeles,CA,USA,TAB - The Dectet Summer 2002 Tour,,,,289,https://phish.net/setlists/trey-anastasio-may-29-2002-greek-theatre-los-angeles-ca-usa.html
1327258191,2002-05-30,Tribeca Blues,New York,NY,USA,Not Part of a Tour,,,,1150,https://phish.net/setlists/guest-appearance-may-30-2002-tribeca-blues-new-york-ny-usa.html
1298692357,2002-05-31,Thomas & Mack Center,Las Vegas,NV,USA,TAB - The Dectet Summer 2002 Tour,,,,230,https://phish.net/setlists/trey-anastasio-may-31-2002-thomas-mack-center-las-vegas-nv-usa.html
1327198573,2002-05-31,Thomas & Mack Center,Las Vegas,NV,USA,Not Part of a Tour,,,,230,https://phish.net/setlists/guest-appearance-may-31-2002-thomas-mack-center-las-vegas-nv-usa.html
1327209609,2002-05-31,Thomas & Mack Center,Las Vegas,NV,USA,Not Part of a Tour,,,,230,https://phish.net/setlists/guest-appearance-may-31-2002-thomas-mack-center-las-vegas-nv-usa-2.html
1327211402,2002-05-31,Tribeca Blues,New York,NY,USA,Not Part of a Tour,,,,1150,https://phish.net/setlists/guest-appearance-may-31-2002-tribeca-blues-new-york-ny-usa.html
1298698103,2002-06-01,Thomas & Mack Center,Las Vegas,NV,USA,TAB - The Dectet Summer 2002 Tour,,,,230,https://phish.net/setlists/trey-anastasio-june-01-2002-thomas-mack-center-las-vegas-nv-usa.html
1318709601,2002-06-02,"Studio C, KBCO Studios",Boulder,CO,USA,Not Part of a Tour,,,,984,https://phish.net/setlists/trey-anastasio-june-02-2002-studio-c-kbco-studios-boulder-co-usa.html
1298774501,2002-06-03,Red Rocks Amphitheatre,Morrison,CO,USA,TAB - The Dectet Summer 2002 Tour,,,,50,https://phish.net/setlists/trey-anastasio-june-03-2002-red-rocks-amphitheatre-morrison-co-usa.html
1298774864,2002-06-04,Red Rocks Amphitheatre,Morrison,CO,USA,TAB - The Dectet Summer 2002 Tour,,,,50,https://phish.net/setlists/trey-anastasio-june-04-2002-red-rocks-amphitheatre-morrison-co-usa.html
1298775679,2002-06-06,"UIC Pavilion, University of Illinois",Chicago,IL,USA,TAB - The Dectet Summer 2002 Tour,,,,368,https://phish.net/setlists/trey-anastasio-june-06-2002-uic-pavilion-university-of-illinois-chicago-il-usa.html
1298776555,2002-06-07,The Fox Theatre,Detroit,MI,USA,TAB - The Dectet Summer 2002 Tour,,,,819,https://phish.net/setlists/trey-anastasio-june-07-2002-the-fox-theatre-detroit-mi-usa.html
1298779358,2002-06-08,Deer Creek Music Center,Noblesville,IN,USA,TAB - The Dectet Summer 2002 Tour,,,,401,https://phish.net/setlists/trey-anastasio-june-08-2002-deer-creek-music-center-noblesville-in-usa.html
1298782984,2002-06-09,Tower City Amphitheatre,Cleveland,OH,USA,TAB - The Dectet Summer 2002 Tour,,,,820,https://phish.net/setlists/trey-anastasio-june-09-2002-tower-city-amphitheatre-cleveland-oh-usa.html
1298787271,2002-06-11,The Amphitheatre at Station Square,Pittsburgh,PA,USA,TAB - The Dectet Summer 2002 Tour,,,,821,https://phish.net/setlists/trey-anastasio-june-11-2002-the-amphitheatre-at-station-square-pittsburgh-pa-usa.html
1298817331,2002-06-13,Palace Theatre,Albany,NY,USA,TAB - The Dectet Summer 2002 Tour,,,,302,https://phish.net/setlists/trey-anastasio-june-13-2002-palace-theatre-albany-ny-usa.html
1330395342,2002-06-13,Parkside Lounge,New York,NY,USA,Not Part of a Tour,,,,1191,https://phish.net/setlists/guest-appearance-june-13-2002-parkside-lounge-new-york-ny-usa.html
1298817856,2002-06-14,Tweeter Center,Mansfield,MA,USA,TAB - The Dectet Summer 2002 Tour,,,,402,https://phish.net/setlists/trey-anastasio-june-14-2002-tweeter-center-mansfield-ma-usa.html
1298819402,2002-06-15,Champlain Valley Exposition,Essex Junction,VT,USA,TAB - The Dectet Summer 2002 Tour,,,,822,https://phish.net/setlists/trey-anastasio-june-15-2002-champlain-valley-exposition-essex-junction-vt-usa.html
1298820564,2002-06-16,Darien Lake Performing Arts Center,Darien Center,NY,USA,TAB - The Dectet Summer 2002 Tour,,,,361,https://phish.net/setlists/trey-anastasio-june-16-2002-darien-lake-performing-arts-center-darien-center-ny-usa.html
1298821926,2002-06-18,Radio City Music Hall,New York,NY,USA,TAB - The Dectet Summer 2002 Tour,,,,275,https://phish.net/setlists/trey-anastasio-june-18-2002-radio-city-music-hall-new-york-ny-usa.html
1298831484,2002-06-19,"Studio 8H, NBC Studios",New York,NY,USA,Not Part of a Tour,,,,227,https://phish.net/setlists/trey-anastasio-june-19-2002-studio-8h-nbc-studios-new-york-ny-usa.html
1298831839,2002-06-20,PNC Bank Arts Center,Holmdel,NJ,USA,TAB - The Dectet Summer 2002 Tour,,,,398,https://phish.net/setlists/trey-anastasio-june-20-2002-pnc-bank-arts-center-holmdel-nj-usa.html
1298832328,2002-06-21,Tweeter Center at the Waterfront,Camden,NJ,USA,TAB - The Dectet Summer 2002 Tour,,,,269,https://phish.net/setlists/trey-anastasio-june-21-2002-tweeter-center-at-the-waterfront-camden-nj-usa.html
1298832905,2002-06-22,Merriweather Post Pavilion,Columbia,MD,USA,TAB - The Dectet Summer 2002 Tour,,,,9,https://phish.net/setlists/trey-anastasio-june-22-2002-merriweather-post-pavilion-columbia-md-usa.html
1298833390,2002-06-23,Bonnaroo Music & Arts Festival,Manchester,TN,USA,TAB - The Dectet Summer 2002 Tour,,,,506,https://phish.net/setlists/trey-anastasio-june-23-2002-bonnaroo-music-arts-festival-manchester-tn-usa.html
1318710798,2002-06-24,CBS Television City Studios,Los Angeles,CA,USA,Not Part of a Tour,,,,985,https://phish.net/setlists/trey-anastasio-june-24-2002-cbs-television-city-studios-los-angeles-ca-usa.html
1298834029,2002-06-26,NBC Studios,Burbank,CA,USA,Not Part of a Tour,,,,392,https://phish.net/setlists/trey-anastasio-june-26-2002-nbc-studios-burbank-ca-usa.html
1330395715,2002-06-29,House of Blues,West Hollywood,CA,USA,Not Part of a Tour,,,,950,https://phish.net/setlists/guest-appearance-june-29-2002-house-of-blues-west-hollywood-ca-usa.html
1338951543,2002-07-06,Private Party,Hinesburg,VT,USA,Not Part of a Tour,,,,1245,https://phish.net/setlists/guest-appearance-july-06-2002-private-party-hinesburg-vt-usa.html
1300726973,2002-07-09,The Moore Theatre,Seattle,WA,USA,Page - Vida Blue Summer 2002 Tour,,,,327,https://phish.net/setlists/page-mcconnell-july-09-2002-the-moore-theatre-seattle-wa-usa.html
1300727045,2002-07-10,Crystal Ballroom,Portland,OR,USA,Page - Vida Blue Summer 2002 Tour,,,,949,https://phish.net/setlists/page-mcconnell-july-10-2002-crystal-ballroom-portland-or-usa.html
1329448416,2002-07-11,Bimboâs 365 Club,San Francisco,CA,USA,Not Part of a Tour,,,,1188,https://phish.net/setlists/guest-appearance-july-11-2002-bimbos-365-club-san-francisco-ca-usa.html
1300727073,2002-07-12,The Fillmore,San Francisco,CA,USA,Page - Vida Blue Summer 2002 Tour,,,,560,https://phish.net/setlists/page-mcconnell-july-12-2002-the-fillmore-san-francisco-ca-usa.html
1300728440,2002-07-13,House of Blues,West Hollywood,CA,USA,Page - Vida Blue Summer 2002 Tour,,,,950,https://phish.net/setlists/page-mcconnell-july-13-2002-house-of-blues-west-hollywood-ca-usa.html
1300728472,2002-07-15,The Fox Theatre,Boulder,CO,USA,Page - Vida Blue Summer 2002 Tour,,,,111,https://phish.net/setlists/page-mcconnell-july-15-2002-the-fox-theatre-boulder-co-usa.html
1300728567,2002-07-16,The Fox Theatre,Boulder,CO,USA,Page - Vida Blue Summer 2002 Tour,,,,111,https://phish.net/setlists/page-mcconnell-july-16-2002-the-fox-theatre-boulder-co-usa.html
1300728596,2002-07-18,Mississippi Nights,St. Louis,MO,USA,Page - Vida Blue Summer 2002 Tour,,,,106,https://phish.net/setlists/page-mcconnell-july-18-2002-mississippi-nights-st-louis-mo-usa.html
1300728619,2002-07-19,The Vic Theatre,Chicago,IL,USA,Page - Vida Blue Summer 2002 Tour,,,,322,https://phish.net/setlists/page-mcconnell-july-19-2002-the-vic-theatre-chicago-il-usa.html
1324493370,2002-07-19,Sunshine Daydream Music Park,Terra Alta,WV,USA,Fish - Jazz Mandolin Project Summer 2002 Tour,,,,1082,https://phish.net/setlists/jon-fishman-july-19-2002-sunshine-daydream-music-park-terra-alta-wv-usa.html
1300728760,2002-07-20,The Majestic,Detroit,MI,USA,Page - Vida Blue Summer 2002 Tour,,,,951,https://phish.net/setlists/page-mcconnell-july-20-2002-the-majestic-detroit-mi-usa.html
1324493484,2002-07-20,Mayo Island,Richmond,VA,USA,Fish - Jazz Mandolin Project Summer 2002 Tour,,,,1083,https://phish.net/setlists/jon-fishman-july-20-2002-mayo-island-richmond-va-usa.html
1300728795,2002-07-21,Bogart's,Cincinnati,OH,USA,Page - Vida Blue Summer 2002 Tour,,,,160,https://phish.net/setlists/page-mcconnell-july-21-2002-bogarts-cincinnati-oh-usa.html
1300728814,2002-07-23,Metropol,Pittsburgh,PA,USA,Page - Vida Blue Summer 2002 Tour,,,,320,https://phish.net/setlists/page-mcconnell-july-23-2002-metropol-pittsburgh-pa-usa.html
1300728863,2002-07-24,Irving Plaza,New York,NY,USA,Page - Vida Blue Summer 2002 Tour,,,,944,https://phish.net/setlists/page-mcconnell-july-24-2002-irving-plaza-new-york-ny-usa.html
